"category","action","sourcePath","destinationPath","mappingRule","reviewReason","size","sha256","remoteExists","remoteSize","remoteEtag","remoteContentType","databaseReferenced"
"adjectives","skip_verified","/Users/Sean/Desktop/adjectives/dirty_looking/dirty_looking_1.png","adjectives/dirty_looking/dirty_looking_1.png","flatten_to_lemma","","1802792","e3d3c3a8d2a0324124e85d7215dc7deec8d76543eb2f6e1d5281c0de48e81600","true","1802792","c0824e0805ff144bbda3b94d5adedb20","image/png","false"
"adjectives","skip_verified","/Users/Sean/Desktop/adjectives/dirty_looking/dirty_looking_2.png","adjectives/dirty_looking/dirty_looking_2.png","flatten_to_lemma","","1664281","9f645ae246edccdecf5a78ce851a97fbac5500a39e27108b54d2d4859d8c9c0e","true","1664281","c95cec613a5fb4c6d63d7e35113f7a80","image/png","false"
"adjectives","skip_verified","/Users/Sean/Desktop/adjectives/dirty/dirty_1.png","adjectives/dirty/dirty_1.png","flatten_to_lemma","","1772341","b7817bf77cf10e79a175c9fa16e0ec24e2e7019d378fe67314b169cca5315183","true","1772341","7941993235c6d96ce400aeb0a2d8ae0a","image/png","false"
"adjectives","skip_verified","/Users/Sean/Desktop/adjectives/dirty/dirty_2.png","adjectives/dirty/dirty_2.png","flatten_to_lemma","","2484675","412099920811b9094da4c6ac560f43f2411d8c4c023b895e41bc47a505af47e5","true","2484675","57e0b7eb2a54b4bb6ca88d2203038f61","image/png","false"
"adjectives","skip_verified","/Users/Sean/Desktop/adjectives/disappointed/disappointed_1.png","adjectives/disappointed/disappointed_1.png","flatten_to_lemma","","2861929","4204dcd692e112010e8d02151a6e9563435ea39eeab813b74f8a59666653c0a5","true","2861929","f9a3b926dd2706efc8aa0f880a0273e5","image/png","false"
"adjectives","skip_verified","/Users/Sean/Desktop/adjectives/disappointed/disappointed_2.png","adjectives/disappointed/disappointed_2.png","flatten_to_lemma","","3190643","54aaa1365f0e10f38400e2cabec828e0678b6a09dee2369048bd1af5a6bce6f9","true","3190643","923692e361099c40502c90b0102dfb27","image/png","false"
"adjectives","skip_verified","/Users/Sean/Desktop/adjectives/dishonest/dishonest_1.png","adjectives/dishonest/dishonest_1.png","flatten_to_lemma","","2420240","d4552ffabef7c7aa205647398b364dc778a8731ff7a1f9a5f4c070e18b05645f","true","2420240","77c850f4568a85e5ad0f73f82122ac09","image/png","false"
"adjectives","skip_verified","/Users/Sean/Desktop/adjectives/dishonest/dishonest_2.png","adjectives/dishonest/dishonest_2.png","flatten_to_lemma","","2992763","2b8fb33d5953b36943f1642b6ef3f6ce676c6eb932f3e009449418a88db09be3","true","2992763","193ede1bb3a42e6466fe09da1ca5b19d","image/png","false"
"adjectives","skip_verified","/Users/Sean/Desktop/adjectives/dry/dry_1.png","adjectives/dry/dry_1.png","flatten_to_lemma","","2411730","5f7b0bb1ac48a3d02a0aef2f751fa996aaea4db40bf2818619225724c1dd2f7d","true","2411730","2970c38fa1e59ce07bce697a209a5827","image/png","false"
"adjectives","skip_verified","/Users/Sean/Desktop/adjectives/dry/dry_2.png","adjectives/dry/dry_2.png","flatten_to_lemma","","2533320","753e99140a24340703641522deff509e024b0ec4c9a8971beb3011309c36b668","true","2533320","ec4f770d79d800f70ce88095800bd08a","image/png","false"
"adjectives","skip_verified","/Users/Sean/Desktop/adjectives/dull/dull_1.png","adjectives/dull/dull_1.png","flatten_to_lemma","","2513411","1c83faf75135f6b63198288ba8d44ec7e6431520519b5a041634efe4c38d86f5","true","2513411","d76f94bd1bb7c5080029d4a2dfb9bb17","image/png","false"
"adjectives","skip_verified","/Users/Sean/Desktop/adjectives/dull/dull_2.png","adjectives/dull/dull_2.png","flatten_to_lemma","","2486358","b54f21f11b9ecafbe20f1000ec492a9c5ded9b77b98d338f8b26015f0705a3c7","true","2486358","c531f013e69f60031ac76e4bef577d86","image/png","false"
"adjectives","skip_verified","/Users/Sean/Desktop/adjectives/comparatives/easier/easier.png","adjectives/easier/easier.png","flatten_to_lemma","","865144","df95b29b7a7f08e18586603d23d916e4ddb1084dc3fe296a7e6ce79652ce3258","true","865144","11a86f1d35478eb4efe43e3f339c0423","image/png","false"
"adjectives","skip_verified","/Users/Sean/Desktop/adjectives/superlatives/easiest/easiest.png","adjectives/easiest/easiest.png","flatten_to_lemma","","629298","d2ce4fa3f8521e75e31e6e32b507801a490964c53f5fb650c2ddc5a244fb7bbf","true","629298","4cfa2014d2a8be2c1414546f50572a5a","image/png","false"
"adjectives","skip_verified","/Users/Sean/Desktop/adjectives/adverbs/easily/easily.png","adjectives/easily/easily.png","flatten_to_lemma","","446559","4fd92168d7fa549b8bec3689ac5f8c8eec703ef30ffbdbc849ae91128939d8e9","true","446559","a425a4e0930b51c00c3447fcb9e08c49","image/png","false"
"adjectives","skip_verified","/Users/Sean/Desktop/adjectives/easy/easy_1.png","adjectives/easy/easy_1.png","flatten_to_lemma","","1008883","8fe71d165986394ec9d998a4d6f685a10bc48f825f8f235723cda5023ee70412","true","1008883","511e0004a06bc8bcc094d59e86442e3d","image/png","false"
"adjectives","skip_verified","/Users/Sean/Desktop/adjectives/easy/easy_2.png","adjectives/easy/easy_2.png","flatten_to_lemma","","712367","5718742c9d37581d17b22cf22478bececb7fcc696fb9cdcf36f2ff58757c420d","true","712367","66adbe0ae80d938bc2c87d7dbb6e4ca1","image/png","false"
"adjectives","skip_verified","/Users/Sean/Desktop/adjectives/embarrassed/embarrased_1.png","adjectives/embarrassed/embarrased_1.png","flatten_to_lemma","","3056056","c1d90df3e1292aa044d8a030434ddc2595077b055ed4d3c995b5d4a40faafa30","true","3056056","96caa677a912d7e75dd23868a5c7cb51","image/png","false"
"adjectives","skip_verified","/Users/Sean/Desktop/adjectives/embarrassed/embarrased_2.png","adjectives/embarrassed/embarrased_2.png","flatten_to_lemma","","3271907","d5fcf2267aef9abecd07ba9b2ab65e5896cadcf33b1a6e5ad19f0a95238505cc","true","3271907","4436b22438e766b08bffc6c263337512","image/png","false"
"adjectives","skip_verified","/Users/Sean/Desktop/adjectives/empty/empty_1.png","adjectives/empty/empty_1.png","flatten_to_lemma","","2209664","1447c76aeb33044ec96f86a11ba718ebc07efc51e8901771194eef2aef5c4194","true","2209664","43d32d26ec5d61c466c436412a22dda4","image/png","false"
"adjectives","skip_verified","/Users/Sean/Desktop/adjectives/empty/empty_2.png","adjectives/empty/empty_2.png","flatten_to_lemma","","2348759","7c42567d03a6f7148e6ac0dfe2895734be81a40bb1b4ea74421dede1a373135a","true","2348759","9030692cb2d05d1116458fb77c852a9f","image/png","false"
"adjectives","skip_verified","/Users/Sean/Desktop/adjectives/encouraged/encouraged_1.png","adjectives/encouraged/encouraged_1.png","flatten_to_lemma","","2580312","5e585cd47a82d284071cbb9ba3083f5e5a3c9e79473a727b933519a439730ea6","true","2580312","3678974e6d22e9fc366849353acb0ac8","image/png","false"
"adjectives","skip_verified","/Users/Sean/Desktop/adjectives/encouraged/encouraged_2.png","adjectives/encouraged/encouraged_2.png","flatten_to_lemma","","1896426","897286122d1aaac61ab0aff9052d2e4d307224a8624f1a19e2a0de8ef274e409","true","1896426","f81661c19d83b1b04e1c8fa4464dde89","image/png","false"
"adjectives","skip_verified","/Users/Sean/Desktop/adjectives/eventful/eventful_1.png","adjectives/eventful/eventful_1.png","flatten_to_lemma","","3357127","d2e15943745f9dfab20b8d319ecaf1471d80ca7d5c5da5fb8bf91c05fbc8e328","true","3357127","264fe6eb4a160bb528564f092de9ebed","image/png","false"
"adjectives","skip_verified","/Users/Sean/Desktop/adjectives/eventful/eventful_2.png","adjectives/eventful/eventful_2.png","flatten_to_lemma","","2580767","1c37184ceddee16fd530d4ad5d5a9dd39e9b9252a991fd0d524930b0a6805c4d","true","2580767","dd8e58ab0f5554eccc1a9a562bd1db2c","image/png","false"
"adjectives","skip_verified","/Users/Sean/Desktop/adjectives/eventless/eventless_1.png","adjectives/eventless/eventless_1.png","flatten_to_lemma","","2537900","31cc9aa4d6b5bdb211275357d6719aba23f2a12cf5001f113a514a026e000ea5","true","2537900","8e185ad9b001c7becc668731ead271e5","image/png","false"
"adjectives","skip_verified","/Users/Sean/Desktop/adjectives/eventless/eventless_2.png","adjectives/eventless/eventless_2.png","flatten_to_lemma","","3116786","9a71c4aa5d7e8f2b1588f79029d95b27f89b9aa031e5194f0cfd4a875555312f","true","3116786","b9ade8eabecad5c6dba0e97498d352a9","image/png","false"
"adjectives","skip_verified","/Users/Sean/Desktop/adjectives/excited/excited_1.png","adjectives/excited/excited_1.png","flatten_to_lemma","","2734194","fb41e05fdb124447a5ea9fccccad2c1a12d69c38abe4d2a9193e09303e6b8398","true","2734194","db134ae7ee311805efd7f0402d9b0df7","image/png","false"
"adjectives","skip_verified","/Users/Sean/Desktop/adjectives/excited/excited_2.png","adjectives/excited/excited_2.png","flatten_to_lemma","","3465673","037a5a85b8662bfc88d3f55e1f8ecb0c2a048aadca7864ba375a087b8870fdd8","true","3465673","97542f6d82dbfdc98c382d7f419aec91","image/png","false"
"adjectives","skip_verified","/Users/Sean/Desktop/adjectives/exhausted/exhausted_1.png","adjectives/exhausted/exhausted_1.png","flatten_to_lemma","","2716766","10ee5fbadba92c902a04e7c42ae0acf0fbcf15896dd49390c11176adce9743e3","true","2716766","b529853c961b82b97f5cec4e1dc977a6","image/png","false"
"adjectives","skip_verified","/Users/Sean/Desktop/adjectives/exhausted/exhausted_2.png","adjectives/exhausted/exhausted_2.png","flatten_to_lemma","","2772934","fc5186094ab243e027e64b24d280fe1199c8c33bcc4572acd22da12b75c06f89","true","2772934","54957bd77436eb368b5faa8e264d26b6","image/png","false"
"adjectives","skip_verified","/Users/Sean/Desktop/adjectives/expensive/expensive_1.png","adjectives/expensive/expensive_1.png","flatten_to_lemma","","1050677","b413b24fdfd060f8e56dc906ccf8cba8b5fdeb21847f32a5806040793ea33338","true","1050677","e2264cefddb519e907953a1f88771b95","image/png","false"
"adjectives","skip_verified","/Users/Sean/Desktop/adjectives/expensive/expensive_2.png","adjectives/expensive/expensive_2.png","flatten_to_lemma","","958973","7520e090be3d37a63282eebd416704467d47840d5efa6d656807ee701d4a82df","true","958973","03d4e2ca3eb4cc99735893ac3f995ccf","image/png","false"
"adjectives","skip_verified","/Users/Sean/Desktop/adjectives/far/far_1.png","adjectives/far/far_1.png","flatten_to_lemma","","2188885","7f82dd119d508421ffce208ff52b988182ccbf29295a80a1291f7ea5513bf256","true","2188885","6fdf23aeb27756758e1476d51e6c6dcc","image/png","false"
"adjectives","skip_verified","/Users/Sean/Desktop/adjectives/far/far_2.png","adjectives/far/far_2.png","flatten_to_lemma","","744099","e4c53300efd9b8376a432a71cf5acc4faea2d4a446977f82b9ae289833d32101","true","744099","cb8639c3572db02a221b4af20efe20cb","image/png","false"
"adjectives","skip_verified","/Users/Sean/Desktop/adjectives/comparatives/farther/farther.png","adjectives/farther/farther.png","flatten_to_lemma","","317466","1ef40997d7c5b44349ae016486ee7837bcda9ca727a5bd067f6a5f04650e4c58","true","317466","00e0c772a5fc16ce68f9a399657c6ae3","image/png","false"
"adjectives","skip_verified","/Users/Sean/Desktop/adjectives/superlatives/farthest/farthest.png","adjectives/farthest/farthest.png","flatten_to_lemma","","422862","a447de52e862a02ef79f67ab8f7f623579819036bd86cbc9a18c23194a1f99c5","true","422862","89252b1a6e5fd192c494026171c69879","image/png","false"
"adjectives","skip_verified","/Users/Sean/Desktop/adjectives/fast/fast_1.png","adjectives/fast/fast_1.png","flatten_to_lemma","","2396659","429001dc9bd19c85bf33568da04b5285649006a8cd2e7eb2bf3dd73ef4d6a13d","true","2396659","b4cc84b15b7bb869755219503bd77fcc","image/png","false"
"adjectives","skip_verified","/Users/Sean/Desktop/adjectives/fast/fast_2.png","adjectives/fast/fast_2.png","flatten_to_lemma","","2663357","1fa3b8c23db6678d4629160f7de8e19f39b924650cb5d7793acc6ca6dd7971ca","true","2663357","12b779e9aba0af0bd69c91e0326d57f8","image/png","false"
"adjectives","skip_verified","/Users/Sean/Desktop/adjectives/comparatives/faster/faster.png","adjectives/faster/faster.png","flatten_to_lemma","","610357","dffdabc32553f77a6223f6eeb877de300da65d5171440a455d0e5bc135b74375","true","610357","3196fce24bebf17173a76650f745aaab","image/png","false"
"adjectives","skip_verified","/Users/Sean/Desktop/adjectives/superlatives/fastest/fastest.png","adjectives/fastest/fastest.png","flatten_to_lemma","","529326","fdda8c141d8048c8fe043f25642ed8c0eecb43e3c7a198dde64014d1760ff2b3","true","529326","171c8e15fcd8a245c2e7c60e734c874a","image/png","false"
"adjectives","skip_verified","/Users/Sean/Desktop/adjectives/fixed/fixed_1.png","adjectives/fixed/fixed_1.png","flatten_to_lemma","","2108449","18990aefede9b29de5dc87f8403126669eee17d9ec507246871ddf3d69d6fcad","true","2108449","a599425a0a86232805c849eab48dcbb5","image/png","false"
"adjectives","skip_verified","/Users/Sean/Desktop/adjectives/fixed/fixed_2.png","adjectives/fixed/fixed_2.png","flatten_to_lemma","","2460729","f1194da753b744e2de83dd953d51706b98adff2117e4991e3f6566fb077e3fe8","true","2460729","f95f415539d2bc98ce37c954cb1d8527","image/png","false"
"adjectives","skip_verified","/Users/Sean/Desktop/adjectives/flat/flat_1.png","adjectives/flat/flat_1.png","flatten_to_lemma","","2514877","ed63d710034d2f95d08f86c29ca834900937bdf5f657e7f342a74c647be4ca7c","true","2514877","f6742ce390e88bacb3c826247c750c90","image/png","false"
"adjectives","skip_verified","/Users/Sean/Desktop/adjectives/flat/flat_2.png","adjectives/flat/flat_2.png","flatten_to_lemma","","2026097","4fb587fc5d08491c0da5d861d968c2db365188adaea871d99edbf9b33c98a0d3","true","2026097","7ce2ac40e63ce380f3a14b76f68e07b5","image/png","false"
"adjectives","skip_verified","/Users/Sean/Desktop/adjectives/friendly/friendly_1.png","adjectives/friendly/friendly_1.png","flatten_to_lemma","","1509773","a22ed85b34cd93ce64f0877c175714bc7452ed2054cd8c0e58a5e8ecf65cb983","true","1509773","4ebfabaf927fa3840b1123a38990be93","image/png","false"
"adjectives","skip_verified","/Users/Sean/Desktop/adjectives/friendly/friendly_2.png","adjectives/friendly/friendly_2.png","flatten_to_lemma","","2570979","6957c60e9dca9f136cd80593d74d6d96e4a23421695e643d0bd09f89023dcf72","true","2570979","5f96c5da695952525ccaaa958ff3cb1f","image/png","false"
"adjectives","skip_verified","/Users/Sean/Desktop/adjectives/frightened/frightened_1.png","adjectives/frightened/frightened_1.png","flatten_to_lemma","","2392078","c0e29c355b65d4a8b6f606693b36c3ef44535e7cf78deb275568a238dc8caa6f","true","2392078","d9abaf8b0a9f4310cc4b722b3f40654d","image/png","false"
"adjectives","skip_verified","/Users/Sean/Desktop/adjectives/frightened/frightened_2.png","adjectives/frightened/frightened_2.png","flatten_to_lemma","","2951706","c1e6f89f4979e18aa846eaa54c87e9a29f349cd1e0f0c6eaa4b89c4c774ad9e8","true","2951706","03d9830895b98aa614012c44dcaafbbf","image/png","false"
"adjectives","skip_verified","/Users/Sean/Desktop/adjectives/frustrated/frustrated_1.png","adjectives/frustrated/frustrated_1.png","flatten_to_lemma","","2607466","f36d62b957e24c66d59b2381bd4ae127d9aec9bea7e0d85e5da1b2a924da35ae","true","2607466","49ab087630f190930ae27c8a984e021c","image/png","false"
"adjectives","skip_verified","/Users/Sean/Desktop/adjectives/frustrated/frustrated_2.png","adjectives/frustrated/frustrated_2.png","flatten_to_lemma","","3399899","2bc37b025cedbece4ecce152150d5c99077b1b440434c6ea5013d85dec9c93d2","true","3399899","3cb58365f085bb8da4bbadf4dddc0d7e","image/png","false"
"adjectives","skip_verified","/Users/Sean/Desktop/adjectives/full/full_1.png","adjectives/full/full_1.png","flatten_to_lemma","","2169692","569b0a804f7a11b8098555a14c413dfe8618288100f23110c8b58fde8f7edce7","true","2169692","34ff994b38ed746a450f859a71a0b843","image/png","false"
"adjectives","skip_verified","/Users/Sean/Desktop/adjectives/full/full_2.png","adjectives/full/full_2.png","flatten_to_lemma","","2717062","75a47028680459231b8ae9893c058c334329d8e46d4405153cec7088dc50b681","true","2717062","e598a37f1d513ab51727f0f2e2b743a3","image/png","false"
"adjectives","skip_verified","/Users/Sean/Desktop/adjectives/comparatives/funnier/funnier.png","adjectives/funnier/funnier.png","flatten_to_lemma","","1022591","f0d343f9e07956bb164a648aecada0613c2ad75a52cc0eab29d54ea877bd18f7","true","1022591","e1a86e5e92388d3042f7845659c81d06","image/png","false"
"adjectives","skip_verified","/Users/Sean/Desktop/adjectives/superlatives/funniest/funniest.png","adjectives/funniest/funniest.png","flatten_to_lemma","","668802","88ff569ee952bc6e28644dadad850a7c219859797e651d0f66dfe15a3629c486","true","668802","d3cfa2720b4ae81be5ec5df006f1667d","image/png","false"
"adjectives","skip_verified","/Users/Sean/Desktop/adjectives/funny/funny_1.png","adjectives/funny/funny_1.png","flatten_to_lemma","","2510102","275b502b2223dd70cd997527ae5bb055f037ec1cef129474c5858cdc66cbdb08","true","2510102","1880c21410007badd161aee5f3551754","image/png","false"
"adjectives","skip_verified","/Users/Sean/Desktop/adjectives/funny/funny_2.png","adjectives/funny/funny_2.png","flatten_to_lemma","","2914589","224e0c1f765e523d4f8977b396b4257ed6e4f80ca7842119d23e79f2eee93230","true","2914589","a19ede4c81accf3770a02b72810ab25e","image/png","false"
"adjectives","skip_verified","/Users/Sean/Desktop/adjectives/good/good_1.png","adjectives/good/good_1.png","flatten_to_lemma","","915871","9c2138a7414ebc28881ea6c20db869848e43685a7cda7ce4271e7f7761ec58c6","true","915871","d8ab06475f6bec65e89e75cdcb511e87","image/png","false"
"adjectives","skip_verified","/Users/Sean/Desktop/adjectives/good/good_2.png","adjectives/good/good_2.png","flatten_to_lemma","","502160","f2e27aaae1dfbf5357c73f274d9840f1f6c48693ff5d8bab717110e5237a9c1d","true","502160","84833c798219b4d3a2bc8978d670c354","image/png","false"
"adjectives","skip_verified","/Users/Sean/Desktop/adjectives/gray/gray_1.png","adjectives/gray/gray_1.png","flatten_to_lemma","","1485612","9136b93478c5efaacab45c7e76f4cff679ebc717127eb4d1125d8d6999a50993","true","1485612","dcd599f3aa0cf9f82cd033b593af24e6","image/png","false"
"adjectives","skip_verified","/Users/Sean/Desktop/adjectives/gray/gray_2.png","adjectives/gray/gray_2.png","flatten_to_lemma","","1658085","4291b006e38e408d028cbd605f6ad76ebc63a4191c4ba92adae9c383604479f0","true","1658085","e08a09377ff5b3ff7a79481d419fca24","image/png","false"
"adjectives","skip_verified","/Users/Sean/Desktop/adjectives/great/great_1.png","adjectives/great/great_1.png","flatten_to_lemma","","1087020","d5de0c0fadd58805383d6fd1d2b0d2487463838112f2b349f4f2375cc7beed54","true","1087020","f918e1e38bf48070a6e3c145a0ea04f3","image/png","false"
"adjectives","skip_verified","/Users/Sean/Desktop/adjectives/great/great_2.png","adjectives/great/great_2.png","flatten_to_lemma","","481254","6684172466e89f43f3680c134e7fdf58c72b8a8882b5170283fd8a866f4f33fc","true","481254","15d266d340f1879e5a4f45d17267013a","image/png","false"
"adjectives","skip_verified","/Users/Sean/Desktop/adjectives/green/green_1.png","adjectives/green/green_1.png","flatten_to_lemma","","628749","bbb811d57ba627a41694f0cf7fcceae0bd718fd01b5a2a61e8015651fbbf3cb6","true","628749","29d0abd02cec5d102928be63a573cdfd","image/png","false"
